date,coronavirus,isPartial,year,month,pandemic,simp,quarantine,furlough,asymptomatic,glizzy,wfh,epidemic,bipoc,pog,based,gaslighting,karen,wap,social distance
2010-03-01,,False,2010,3,,,,,,,,,,,58.0,,,,
2010-04-01,,False,2010,4,,,,,,,,,,,60.0,,,,
2010-05-01,,False,2010,5,,,,,,,,,,,56.0,,,,
2010-06-01,,False,2010,6,,,,,,,,,,,55.0,,,,
2010-07-01,,False,2010,7,,,,,,,,,,,54.0,,,,
2010-08-01,,False,2010,8,,,,,,,,,,,55.0,,,,
2010-09-01,,False,2010,9,,,,,,,,,,,56.0,,,,
2010-10-01,,False,2010,10,,,,,,,,,,,56.0,,,,
2010-11-01,,False,2010,11,,,,,,,,,,,57.0,,,,
2010-12-01,,False,2010,12,,,,,,,,,,,51.0,,,,
2011-01-01,,False,2011,1,,,,,,,,,,,57.0,,,,
2011-02-01,,False,2011,2,,,,,,,,,,,60.0,,,,
2011-03-01,,False,2011,3,,,,,,,,,,,59.0,,,,
2011-04-01,,False,2011,4,,,,,,,,,,,58.0,,,,
2011-05-01,,False,2011,5,,,,,,,,,,,57.0,,,,
2011-06-01,,False,2011,6,,,,,,,,,,,56.0,,,,
2011-07-01,,False,2011,7,,,,,,,,,,,58.0,,,,
2011-08-01,,False,2011,8,,,,,,,,,,,56.0,,,,
2011-09-01,,False,2011,9,,,,,,,,,,,59.0,,,,
2011-10-01,,False,2011,10,,,,,,,,,,,58.0,,,,
2011-11-01,,False,2011,11,,,,,,,,,,,60.0,,,,
2011-12-01,,False,2011,12,,,,,,,,,,,52.0,,,,
2012-01-01,,False,2012,1,,,,,,,,,,,58.0,,,,
2012-02-01,,False,2012,2,,,,,,,,,,,60.0,,,,
2012-03-01,,False,2012,3,,,,,,,,,,,60.0,,,,
2012-04-01,,False,2012,4,,,,,,,,,,,63.0,,,,
2012-05-01,,False,2012,5,,,,,,,,,,,64.0,,,,
2012-06-01,,False,2012,6,,,,,,,,,,,58.0,,,,
2012-07-01,,False,2012,7,,,,,,,,,,,60.0,,,,
2012-08-01,,False,2012,8,,,,,,,,,,,66.0,,,,
2012-09-01,,False,2012,9,,,,,,,,,,,66.0,,,,
2012-10-01,,False,2012,10,,,,,,,,,,,64.0,,,,
2012-11-01,,False,2012,11,,,,,,,,,,,59.0,,,,
2012-12-01,,False,2012,12,,,,,,,,,,,55.0,,,,
2013-01-01,,False,2013,1,,,,,,,,,,,63.0,,,,
2013-02-01,,False,2013,2,,,,,,,,,,,67.0,,,,
2013-03-01,,False,2013,3,,,,,,,,,,,65.0,,,,
2013-04-01,,False,2013,4,,,,,,,,,,,64.0,,,,
2013-05-01,,False,2013,5,,,,,,,,,,,62.0,,,,
2013-06-01,,False,2013,6,,,,,,,,,,,58.0,,,,
2013-07-01,,False,2013,7,,,,,,,,,,,63.0,,,,
2013-08-01,,False,2013,8,,,,,,,,,,,59.0,,,,
2013-09-01,,False,2013,9,,,,,,,,,,,65.0,,,,
2013-10-01,,False,2013,10,,,,,,,,,,,67.0,,,,
2013-11-01,,False,2013,11,,,,,,,,,,,64.0,,,,
2013-12-01,,False,2013,12,,,,,,,,,,,57.0,,,,
2014-01-01,,False,2014,1,,,,,,,,,,,64.0,,,,
2014-02-01,,False,2014,2,,,,,,,,,,,68.0,,,,
2014-03-01,,False,2014,3,,,,,,,,,,,67.0,,,,
2014-04-01,,False,2014,4,,,,,,,,,,,69.0,,,,
2014-05-01,,False,2014,5,,,,,,,,,,,63.0,,,,
2014-06-01,,False,2014,6,,,,,,,,,,,60.0,,,,
2014-07-01,,False,2014,7,,,,,,,,,,,61.0,,,,
2014-08-01,,False,2014,8,,,,,,,,,,,60.0,,,,
2014-09-01,,False,2014,9,,,,,,,,,,,68.0,,,,
2014-10-01,,False,2014,10,,,,,,,,,,,69.0,,,,
2014-11-01,,False,2014,11,,,,,,,,,,,67.0,,,,
2014-12-01,,False,2014,12,,,,,,,,,,,61.0,,,,
2015-01-01,,False,2015,1,,,,,,,,,,,63.0,,,,
2015-02-01,,False,2015,2,,,,,,,,,,,70.0,,,,
2015-03-01,,False,2015,3,,,,,,,,,,,67.0,,,,
2015-04-01,,False,2015,4,,,,,,,,,,,69.0,,,,
2015-05-01,,False,2015,5,,,,,,,,,,,65.0,,,,
2015-06-01,,False,2015,6,,,,,,,,,,,64.0,,,,
2015-07-01,,False,2015,7,,,,,,,,,,,62.0,,,,
2015-08-01,,False,2015,8,,,,,,,,,,,61.0,,,,
2015-09-01,,False,2015,9,,,,,,,,,,,68.0,,,,
2015-10-01,,False,2015,10,,,,,,,,,,,67.0,,,,
2015-11-01,,False,2015,11,,,,,,,,,,,65.0,,,,
2015-12-01,,False,2015,12,,,,,,,,,,,62.0,,,,
2016-01-01,,False,2016,1,,,,,,,,,,,69.0,,,,
2016-02-01,,False,2016,2,,,,,,,,,,,75.0,,,,
2016-03-01,,False,2016,3,,,,,,,,,,,72.0,,,,
2016-04-01,,False,2016,4,,,,,,,,,,,73.0,,,,
2016-05-01,,False,2016,5,,,,,,,,,,,67.0,,,,
2016-06-01,,False,2016,6,,,,,,,,,,,66.0,,,,
2016-07-01,,False,2016,7,,,,,,,,,,,62.0,,,,
2016-08-01,,False,2016,8,,,,,,,,,,,63.0,,,,
2016-09-01,,False,2016,9,,,,,,,,,,,71.0,,,,
2016-10-01,,False,2016,10,,,,,,,,,,,72.0,,,,
2016-11-01,,False,2016,11,,,,,,,,,,,71.0,,,,
2016-12-01,,False,2016,12,,,,,,,,,,,67.0,,,,
2017-01-01,,False,2017,1,,,,,,,,,,,74.0,,,,
2017-02-01,,False,2017,2,,,,,,,,,,,76.0,,,,
2017-03-01,,False,2017,3,,,,,,,,,,,81.0,,,,
2017-04-01,,False,2017,4,,,,,,,,,,,78.0,,,,
2017-05-01,,False,2017,5,,,,,,,,,,,73.0,,,,
2017-06-01,,False,2017,6,,,,,,,,,,,69.0,,,,
2017-07-01,,False,2017,7,,,,,,,,,,,70.0,,,,
2017-08-01,,False,2017,8,,,,,,,,,,,69.0,,,,
2017-09-01,,False,2017,9,,,,,,,,,,,75.0,,,,
2017-10-01,,False,2017,10,,,,,,,,,,,77.0,,,,
2017-11-01,,False,2017,11,,,,,,,,,,,77.0,,,,
2017-12-01,,False,2017,12,,,,,,,,,,,69.0,,,,
2018-01-01,,False,2018,1,,,,,,,,,,,75.0,,,,
2018-02-01,,False,2018,2,,,,,,,,,,,77.0,,,,
2018-03-01,,False,2018,3,,,,,,,,,,,78.0,,,,
2018-04-01,,False,2018,4,,,,,,,,,,,79.0,,,,
2018-05-01,,False,2018,5,,,,,,,,,,,73.0,,,,
2018-06-01,,False,2018,6,,,,,,,,,,,67.0,,,,
2018-07-01,,False,2018,7,,,,,,,,,,,69.0,,,,
2018-08-01,,False,2018,8,,,,,,,,,,,72.0,,,,
2018-09-01,,False,2018,9,,,,,,,,,,,77.0,,,,
2018-10-01,,False,2018,10,,,,,,,,,,,81.0,,,,
2018-11-01,,False,2018,11,,,,,,,,,,,75.0,,,,
2018-12-01,,False,2018,12,,,,,,,,,,,71.0,,,,
2019-01-01,,False,2019,1,,,,,,,,,,,79.0,,,,
2019-02-01,,False,2019,2,,,,,,,,,,,82.0,,,,
2019-03-01,,False,2019,3,,,,,,,,,,,77.0,,,,
2019-04-01,,False,2019,4,,,,,,,,,,,78.0,,,,
2019-05-01,,False,2019,5,,,,,,,,,,,75.0,,,,
2019-06-01,,False,2019,6,,,,,,,,,,,74.0,,,,
2019-07-01,,False,2019,7,,,,,,,,,,,72.0,,,,
2019-08-01,,False,2019,8,,,,,,,,,,,71.0,,,,
2019-09-01,,False,2019,9,,,,,,,,,,,83.0,,,,
2019-10-01,,False,2019,10,,,,,,,,,,,83.0,,,,
2019-11-01,,False,2019,11,,,,,,,,,,,86.0,,,,
2019-12-01,,False,2019,12,,,,,,,,,,,75.0,,,,
2020-01-01,,False,2020,1,,,,,,,,,,,85.0,,,,
2020-02-01,,False,2020,2,,,,,,,,,,,90.0,,,,
2020-03-01,,False,2020,3,,,,,,,,,,,87.0,,,,
2020-04-01,,False,2020,4,,,,,,,,,,,99.0,,,,
2020-05-01,,False,2020,5,,,,,,,,,,,91.0,,,,
2020-06-01,,False,2020,6,,,,,,,,,,,87.0,,,,
2020-07-01,,False,2020,7,,,,,,,,,,,85.0,,,,
2020-08-01,,False,2020,8,,,,,,,,,,,88.0,,,,
2020-09-01,,False,2020,9,,,,,,,,,,,100.0,,,,
2020-10-01,,False,2020,10,,,,,,,,,,,100.0,,,,
2020-11-01,,False,2020,11,,,,,,,,,,,90.0,,,,
2020-12-01,,True,2020,12,,,,,,,,,,,84.0,,,,
2004-01-01,,False,2004,1,,,,,,,,,,,,0.0,,,
2004-02-01,,False,2004,2,,,,,,,,,,,,1.0,,,
2004-03-01,,False,2004,3,,,,,,,,,,,,0.0,,,
2004-04-01,,False,2004,4,,,,,,,,,,,,2.0,,,
2004-05-01,,False,2004,5,,,,,,,,,,,,1.0,,,
2004-06-01,,False,2004,6,,,,,,,,,,,,0.0,,,
2004-07-01,,False,2004,7,,,,,,,,,,,,0.0,,,
2004-08-01,,False,2004,8,,,,,,,,,,,,1.0,,,
2004-09-01,,False,2004,9,,,,,,,,,,,,0.0,,,
2004-10-01,,False,2004,10,,,,,,,,,,,,1.0,,,
2004-11-01,,False,2004,11,,,,,,,,,,,,0.0,,,
2004-12-01,,False,2004,12,,,,,,,,,,,,1.0,,,
2005-01-01,,False,2005,1,,,,,,,,,,,,1.0,,,
2005-02-01,,False,2005,2,,,,,,,,,,,,0.0,,,
2005-03-01,,False,2005,3,,,,,,,,,,,,0.0,,,
2005-04-01,,False,2005,4,,,,,,,,,,,,1.0,,,
2005-05-01,,False,2005,5,,,,,,,,,,,,1.0,,,
2005-06-01,,False,2005,6,,,,,,,,,,,,1.0,,,
2005-07-01,,False,2005,7,,,,,,,,,,,,0.0,,,
2005-08-01,,False,2005,8,,,,,,,,,,,,1.0,,,
2005-09-01,,False,2005,9,,,,,,,,,,,,1.0,,,
2005-10-01,,False,2005,10,,,,,,,,,,,,0.0,,,
2005-11-01,,False,2005,11,,,,,,,,,,,,1.0,,,
2005-12-01,,False,2005,12,,,,,,,,,,,,2.0,,,
2006-01-01,,False,2006,1,,,,,,,,,,,,1.0,,,
2006-02-01,,False,2006,2,,,,,,,,,,,,0.0,,,
2006-03-01,,False,2006,3,,,,,,,,,,,,0.0,,,
2006-04-01,,False,2006,4,,,,,,,,,,,,0.0,,,
2006-05-01,,False,2006,5,,,,,,,,,,,,1.0,,,
2006-06-01,,False,2006,6,,,,,,,,,,,,0.0,,,
2006-07-01,,False,2006,7,,,,,,,,,,,,1.0,,,
2006-08-01,,False,2006,8,,,,,,,,,,,,1.0,,,
2006-09-01,,False,2006,9,,,,,,,,,,,,0.0,,,
2006-10-01,,False,2006,10,,,,,,,,,,,,1.0,,,
2006-11-01,,False,2006,11,,,,,,,,,,,,1.0,,,
2006-12-01,,False,2006,12,,,,,,,,,,,,1.0,,,
2007-01-01,,False,2007,1,,,,,,,,,,,,0.0,,,
2007-02-01,,False,2007,2,,,,,,,,,,,,0.0,,,
2007-03-01,,False,2007,3,,,,,,,,,,,,1.0,,,
2007-04-01,,False,2007,4,,,,,,,,,,,,1.0,,,
2007-05-01,,False,2007,5,,,,,,,,,,,,1.0,,,
2007-06-01,,False,2007,6,,,,,,,,,,,,0.0,,,
2007-07-01,,False,2007,7,,,,,,,,,,,,1.0,,,
2007-08-01,,False,2007,8,,,,,,,,,,,,1.0,,,
2007-09-01,,False,2007,9,,,,,,,,,,,,1.0,,,
2007-10-01,,False,2007,10,,,,,,,,,,,,0.0,,,
2007-11-01,,False,2007,11,,,,,,,,,,,,1.0,,,
2007-12-01,,False,2007,12,,,,,,,,,,,,1.0,,,
2008-01-01,,False,2008,1,,,,,,,,,,,,0.0,,,
2008-02-01,,False,2008,2,,,,,,,,,,,,1.0,,,
2008-03-01,,False,2008,3,,,,,,,,,,,,2.0,,,
2008-04-01,,False,2008,4,,,,,,,,,,,,1.0,,,
2008-05-01,,False,2008,5,,,,,,,,,,,,1.0,,,
2008-06-01,,False,2008,6,,,,,,,,,,,,1.0,,,
2008-07-01,,False,2008,7,,,,,,,,,,,,1.0,,,
2008-08-01,,False,2008,8,,,,,,,,,,,,2.0,,,
2008-09-01,,False,2008,9,,,,,,,,,,,,1.0,,,
2008-10-01,,False,2008,10,,,,,,,,,,,,1.0,,,
2008-11-01,,False,2008,11,,,,,,,,,,,,1.0,,,
2008-12-01,,False,2008,12,,,,,,,,,,,,1.0,,,
2009-01-01,,False,2009,1,,,,,,,,,,,,1.0,,,
2009-02-01,,False,2009,2,,,,,,,,,,,,1.0,,,
2009-03-01,,False,2009,3,,,,,,,,,,,,1.0,,,
2009-04-01,,False,2009,4,,,,,,,,,,,,1.0,,,
2009-05-01,,False,2009,5,,,,,,,,,,,,1.0,,,
2009-06-01,,False,2009,6,,,,,,,,,,,,2.0,,,
2009-07-01,,False,2009,7,,,,,,,,,,,,1.0,,,
2009-08-01,,False,2009,8,,,,,,,,,,,,0.0,,,
2009-09-01,,False,2009,9,,,,,,,,,,,,1.0,,,
2009-10-01,,False,2009,10,,,,,,,,,,,,1.0,,,
2009-11-01,,False,2009,11,,,,,,,,,,,,1.0,,,
2009-12-01,,False,2009,12,,,,,,,,,,,,2.0,,,
2010-01-01,,False,2010,1,,,,,,,,,,,,1.0,,,
2010-02-01,,False,2010,2,,,,,,,,,,,,1.0,,,
2010-03-01,,False,2010,3,,,,,,,,,,,,1.0,,,
2010-04-01,,False,2010,4,,,,,,,,,,,,1.0,,,
2010-05-01,,False,2010,5,,,,,,,,,,,,1.0,,,
2010-06-01,,False,2010,6,,,,,,,,,,,,1.0,,,
2010-07-01,,False,2010,7,,,,,,,,,,,,1.0,,,
2010-08-01,,False,2010,8,,,,,,,,,,,,1.0,,,
2010-09-01,,False,2010,9,,,,,,,,,,,,1.0,,,
2010-10-01,,False,2010,10,,,,,,,,,,,,1.0,,,
2010-11-01,,False,2010,11,,,,,,,,,,,,1.0,,,
2010-12-01,,False,2010,12,,,,,,,,,,,,1.0,,,
2011-01-01,,False,2011,1,,,,,,,,,,,,1.0,,,
2011-02-01,,False,2011,2,,,,,,,,,,,,2.0,,,
2011-03-01,,False,2011,3,,,,,,,,,,,,1.0,,,
2011-04-01,,False,2011,4,,,,,,,,,,,,0.0,,,
2011-05-01,,False,2011,5,,,,,,,,,,,,1.0,,,
2011-06-01,,False,2011,6,,,,,,,,,,,,1.0,,,
2011-07-01,,False,2011,7,,,,,,,,,,,,2.0,,,
2011-08-01,,False,2011,8,,,,,,,,,,,,2.0,,,
2011-09-01,,False,2011,9,,,,,,,,,,,,2.0,,,
2011-10-01,,False,2011,10,,,,,,,,,,,,1.0,,,
2011-11-01,,False,2011,11,,,,,,,,,,,,3.0,,,
2011-12-01,,False,2011,12,,,,,,,,,,,,3.0,,,
2012-01-01,,False,2012,1,,,,,,,,,,,,2.0,,,
2012-02-01,,False,2012,2,,,,,,,,,,,,2.0,,,
2012-03-01,,False,2012,3,,,,,,,,,,,,2.0,,,
2012-04-01,,False,2012,4,,,,,,,,,,,,2.0,,,
2012-05-01,,False,2012,5,,,,,,,,,,,,2.0,,,
2012-06-01,,False,2012,6,,,,,,,,,,,,2.0,,,
2012-07-01,,False,2012,7,,,,,,,,,,,,2.0,,,
2012-08-01,,False,2012,8,,,,,,,,,,,,2.0,,,
2012-09-01,,False,2012,9,,,,,,,,,,,,2.0,,,
2012-10-01,,False,2012,10,,,,,,,,,,,,3.0,,,
2012-11-01,,False,2012,11,,,,,,,,,,,,2.0,,,
2012-12-01,,False,2012,12,,,,,,,,,,,,3.0,,,
2013-01-01,,False,2013,1,,,,,,,,,,,,2.0,,,
2013-02-01,,False,2013,2,,,,,,,,,,,,2.0,,,
2013-03-01,,False,2013,3,,,,,,,,,,,,3.0,,,
2013-04-01,,False,2013,4,,,,,,,,,,,,2.0,,,
2013-05-01,,False,2013,5,,,,,,,,,,,,2.0,,,
2013-06-01,,False,2013,6,,,,,,,,,,,,3.0,,,
2013-07-01,,False,2013,7,,,,,,,,,,,,5.0,,,
2013-08-01,,False,2013,8,,,,,,,,,,,,4.0,,,
2013-09-01,,False,2013,9,,,,,,,,,,,,4.0,,,
2013-10-01,,False,2013,10,,,,,,,,,,,,3.0,,,
2013-11-01,,False,2013,11,,,,,,,,,,,,4.0,,,
2013-12-01,,False,2013,12,,,,,,,,,,,,4.0,,,
2014-01-01,,False,2014,1,,,,,,,,,,,,3.0,,,
2014-02-01,,False,2014,2,,,,,,,,,,,,4.0,,,
2014-03-01,,False,2014,3,,,,,,,,,,,,4.0,,,
2014-04-01,,False,2014,4,,,,,,,,,,,,4.0,,,
2014-05-01,,False,2014,5,,,,,,,,,,,,5.0,,,
2014-06-01,,False,2014,6,,,,,,,,,,,,4.0,,,
2014-07-01,,False,2014,7,,,,,,,,,,,,4.0,,,
2014-08-01,,False,2014,8,,,,,,,,,,,,5.0,,,
2014-09-01,,False,2014,9,,,,,,,,,,,,4.0,,,
2014-10-01,,False,2014,10,,,,,,,,,,,,5.0,,,
2014-11-01,,False,2014,11,,,,,,,,,,,,6.0,,,
2014-12-01,,False,2014,12,,,,,,,,,,,,8.0,,,
2015-01-01,,False,2015,1,,,,,,,,,,,,6.0,,,
2015-02-01,,False,2015,2,,,,,,,,,,,,5.0,,,
2015-03-01,,False,2015,3,,,,,,,,,,,,5.0,,,
2015-04-01,,False,2015,4,,,,,,,,,,,,6.0,,,
2015-05-01,,False,2015,5,,,,,,,,,,,,9.0,,,
2015-06-01,,False,2015,6,,,,,,,,,,,,7.0,,,
2015-07-01,,False,2015,7,,,,,,,,,,,,6.0,,,
2015-08-01,,False,2015,8,,,,,,,,,,,,8.0,,,
2015-09-01,,False,2015,9,,,,,,,,,,,,9.0,,,
2015-10-01,,False,2015,10,,,,,,,,,,,,7.0,,,
2015-11-01,,False,2015,11,,,,,,,,,,,,8.0,,,
2015-12-01,,False,2015,12,,,,,,,,,,,,9.0,,,
2016-01-01,,False,2016,1,,,,,,,,,,,,9.0,,,
2016-02-01,,False,2016,2,,,,,,,,,,,,9.0,,,
2016-03-01,,False,2016,3,,,,,,,,,,,,12.0,,,
2016-04-01,,False,2016,4,,,,,,,,,,,,11.0,,,
2016-05-01,,False,2016,5,,,,,,,,,,,,10.0,,,
2016-06-01,,False,2016,6,,,,,,,,,,,,8.0,,,
2016-07-01,,False,2016,7,,,,,,,,,,,,12.0,,,
2016-08-01,,False,2016,8,,,,,,,,,,,,12.0,,,
2016-09-01,,False,2016,9,,,,,,,,,,,,14.0,,,
2016-10-01,,False,2016,10,,,,,,,,,,,,18.0,,,
2016-11-01,,False,2016,11,,,,,,,,,,,,19.0,,,
2016-12-01,,False,2016,12,,,,,,,,,,,,23.0,,,
2017-01-01,,False,2017,1,,,,,,,,,,,,36.0,,,
2017-02-01,,False,2017,2,,,,,,,,,,,,22.0,,,
2017-03-01,,False,2017,3,,,,,,,,,,,,19.0,,,
2017-04-01,,False,2017,4,,,,,,,,,,,,17.0,,,
2017-05-01,,False,2017,5,,,,,,,,,,,,18.0,,,
2017-06-01,,False,2017,6,,,,,,,,,,,,21.0,,,
2017-07-01,,False,2017,7,,,,,,,,,,,,19.0,,,
2017-08-01,,False,2017,8,,,,,,,,,,,,17.0,,,
2017-09-01,,False,2017,9,,,,,,,,,,,,20.0,,,
2017-10-01,,False,2017,10,,,,,,,,,,,,22.0,,,
2017-11-01,,False,2017,11,,,,,,,,,,,,26.0,,,
2017-12-01,,False,2017,12,,,,,,,,,,,,29.0,,,
2018-01-01,,False,2018,1,,,,,,,,,,,,28.0,,,
2018-02-01,,False,2018,2,,,,,,,,,,,,30.0,,,
2018-03-01,,False,2018,3,,,,,,,,,,,,27.0,,,
2018-04-01,,False,2018,4,,,,,,,,,,,,28.0,,,
2018-05-01,,False,2018,5,,,,,,,,,,,,33.0,,,
2018-06-01,,False,2018,6,,,,,,,,,,,,38.0,,,
2018-07-01,,False,2018,7,,,,,,,,,,,,42.0,,,
2018-08-01,,False,2018,8,,,,,,,,,,,,34.0,,,
2018-09-01,,False,2018,9,,,,,,,,,,,,31.0,,,
2018-10-01,,False,2018,10,,,,,,,,,,,,42.0,,,
2018-11-01,,False,2018,11,,,,,,,,,,,,34.0,,,
2018-12-01,,False,2018,12,,,,,,,,,,,,33.0,,,
2019-01-01,,False,2019,1,,,,,,,,,,,,36.0,,,
2019-02-01,,False,2019,2,,,,,,,,,,,,40.0,,,
2019-03-01,,False,2019,3,,,,,,,,,,,,38.0,,,
2019-04-01,,False,2019,4,,,,,,,,,,,,38.0,,,
2019-05-01,,False,2019,5,,,,,,,,,,,,36.0,,,
2019-06-01,,False,2019,6,,,,,,,,,,,,43.0,,,
2019-07-01,,False,2019,7,,,,,,,,,,,,52.0,,,
2019-08-01,,False,2019,8,,,,,,,,,,,,44.0,,,
2019-09-01,,False,2019,9,,,,,,,,,,,,47.0,,,
2019-10-01,,False,2019,10,,,,,,,,,,,,50.0,,,
2019-11-01,,False,2019,11,,,,,,,,,,,,52.0,,,
2019-12-01,,False,2019,12,,,,,,,,,,,,55.0,,,
2020-01-01,,False,2020,1,,,,,,,,,,,,64.0,,,
2020-02-01,,False,2020,2,,,,,,,,,,,,78.0,,,
2020-03-01,,False,2020,3,,,,,,,,,,,,69.0,,,
2020-04-01,,False,2020,4,,,,,,,,,,,,71.0,,,
2020-05-01,,False,2020,5,,,,,,,,,,,,70.0,,,
2020-06-01,,False,2020,6,,,,,,,,,,,,100.0,,,
2020-07-01,,False,2020,7,,,,,,,,,,,,99.0,,,
2020-08-01,,False,2020,8,,,,,,,,,,,,89.0,,,
2020-09-01,,False,2020,9,,,,,,,,,,,,93.0,,,
2020-10-01,,False,2020,10,,,,,,,,,,,,80.0,,,
2020-11-01,,False,2020,11,,,,,,,,,,,,77.0,,,
2020-12-01,,True,2020,12,,,,,,,,,,,,76.0,,,
2004-01-01,,False,2004,1,,,,,,,,,,,,,92.0,,
2004-02-01,,False,2004,2,,,,,,,,,,,,,94.0,,
2004-03-01,,False,2004,3,,,,,,,,,,,,,100.0,,
2004-04-01,,False,2004,4,,,,,,,,,,,,,94.0,,
2004-05-01,,False,2004,5,,,,,,,,,,,,,87.0,,
2004-06-01,,False,2004,6,,,,,,,,,,,,,95.0,,
2004-07-01,,False,2004,7,,,,,,,,,,,,,88.0,,
2004-08-01,,False,2004,8,,,,,,,,,,,,,92.0,,
2004-09-01,,False,2004,9,,,,,,,,,,,,,83.0,,
2004-10-01,,False,2004,10,,,,,,,,,,,,,85.0,,
2004-11-01,,False,2004,11,,,,,,,,,,,,,82.0,,
2004-12-01,,False,2004,12,,,,,,,,,,,,,88.0,,
2005-01-01,,False,2005,1,,,,,,,,,,,,,90.0,,
2005-02-01,,False,2005,2,,,,,,,,,,,,,93.0,,
2005-03-01,,False,2005,3,,,,,,,,,,,,,93.0,,
2005-04-01,,False,2005,4,,,,,,,,,,,,,87.0,,
2005-05-01,,False,2005,5,,,,,,,,,,,,,89.0,,
2005-06-01,,False,2005,6,,,,,,,,,,,,,97.0,,
2005-07-01,,False,2005,7,,,,,,,,,,,,,90.0,,
2005-08-01,,False,2005,8,,,,,,,,,,,,,89.0,,
2005-09-01,,False,2005,9,,,,,,,,,,,,,79.0,,
2005-10-01,,False,2005,10,,,,,,,,,,,,,83.0,,
2005-11-01,,False,2005,11,,,,,,,,,,,,,92.0,,
2005-12-01,,False,2005,12,,,,,,,,,,,,,83.0,,
2006-01-01,,False,2006,1,,,,,,,,,,,,,85.0,,
2006-02-01,,False,2006,2,,,,,,,,,,,,,81.0,,
2006-03-01,,False,2006,3,,,,,,,,,,,,,81.0,,
2006-04-01,,False,2006,4,,,,,,,,,,,,,81.0,,
2006-05-01,,False,2006,5,,,,,,,,,,,,,87.0,,
2006-06-01,,False,2006,6,,,,,,,,,,,,,77.0,,
2006-07-01,,False,2006,7,,,,,,,,,,,,,78.0,,
2006-08-01,,False,2006,8,,,,,,,,,,,,,76.0,,
2006-09-01,,False,2006,9,,,,,,,,,,,,,73.0,,
2006-10-01,,False,2006,10,,,,,,,,,,,,,74.0,,
2006-11-01,,False,2006,11,,,,,,,,,,,,,75.0,,
2006-12-01,,False,2006,12,,,,,,,,,,,,,71.0,,
2007-01-01,,False,2007,1,,,,,,,,,,,,,72.0,,
2007-02-01,,False,2007,2,,,,,,,,,,,,,69.0,,
2007-03-01,,False,2007,3,,,,,,,,,,,,,69.0,,
2007-04-01,,False,2007,4,,,,,,,,,,,,,68.0,,
2007-05-01,,False,2007,5,,,,,,,,,,,,,70.0,,
2007-06-01,,False,2007,6,,,,,,,,,,,,,71.0,,
2007-07-01,,False,2007,7,,,,,,,,,,,,,72.0,,
2007-08-01,,False,2007,8,,,,,,,,,,,,,78.0,,
2007-09-01,,False,2007,9,,,,,,,,,,,,,75.0,,
2007-10-01,,False,2007,10,,,,,,,,,,,,,77.0,,
2007-11-01,,False,2007,11,,,,,,,,,,,,,74.0,,
2007-12-01,,False,2007,12,,,,,,,,,,,,,76.0,,
2008-01-01,,False,2008,1,,,,,,,,,,,,,75.0,,
2008-02-01,,False,2008,2,,,,,,,,,,,,,70.0,,
2008-03-01,,False,2008,3,,,,,,,,,,,,,70.0,,
2008-04-01,,False,2008,4,,,,,,,,,,,,,71.0,,
2008-05-01,,False,2008,5,,,,,,,,,,,,,74.0,,
2008-06-01,,False,2008,6,,,,,,,,,,,,,72.0,,
2008-07-01,,False,2008,7,,,,,,,,,,,,,74.0,,
2008-08-01,,False,2008,8,,,,,,,,,,,,,72.0,,
2008-09-01,,False,2008,9,,,,,,,,,,,,,70.0,,
2008-10-01,,False,2008,10,,,,,,,,,,,,,69.0,,
2008-11-01,,False,2008,11,,,,,,,,,,,,,67.0,,
2008-12-01,,False,2008,12,,,,,,,,,,,,,70.0,,
2009-01-01,,False,2009,1,,,,,,,,,,,,,70.0,,
2009-02-01,,False,2009,2,,,,,,,,,,,,,68.0,,
2009-03-01,,False,2009,3,,,,,,,,,,,,,71.0,,
2009-04-01,,False,2009,4,,,,,,,,,,,,,71.0,,
2009-05-01,,False,2009,5,,,,,,,,,,,,,74.0,,
2009-06-01,,False,2009,6,,,,,,,,,,,,,68.0,,
2009-07-01,,False,2009,7,,,,,,,,,,,,,73.0,,
2009-08-01,,False,2009,8,,,,,,,,,,,,,81.0,,
2009-09-01,,False,2009,9,,,,,,,,,,,,,74.0,,
2009-10-01,,False,2009,10,,,,,,,,,,,,,74.0,,
2009-11-01,,False,2009,11,,,,,,,,,,,,,72.0,,
2009-12-01,,False,2009,12,,,,,,,,,,,,,73.0,,
2010-01-01,,False,2010,1,,,,,,,,,,,,,76.0,,
2010-02-01,,False,2010,2,,,,,,,,,,,,,70.0,,
2010-03-01,,False,2010,3,,,,,,,,,,,,,71.0,,
2010-04-01,,False,2010,4,,,,,,,,,,,,,81.0,,
2010-05-01,,False,2010,5,,,,,,,,,,,,,76.0,,
2010-06-01,,False,2010,6,,,,,,,,,,,,,77.0,,
2010-07-01,,False,2010,7,,,,,,,,,,,,,76.0,,
2010-08-01,,False,2010,8,,,,,,,,,,,,,73.0,,
2010-09-01,,False,2010,9,,,,,,,,,,,,,67.0,,
2010-10-01,,False,2010,10,,,,,,,,,,,,,91.0,,
2010-11-01,,False,2010,11,,,,,,,,,,,,,68.0,,
2010-12-01,,False,2010,12,,,,,,,,,,,,,67.0,,
2011-01-01,,False,2011,1,,,,,,,,,,,,,72.0,,
2011-02-01,,False,2011,2,,,,,,,,,,,,,69.0,,
2011-03-01,,False,2011,3,,,,,,,,,,,,,67.0,,
