State,Abbrev,City,Population,"Violent crime","Murder and nonnegligent manslaughter",Rape1,Robbery,"Aggravated assault","Property crime",Burglary,"Larceny- theft",Arson2,"Motor vehicle theft",Total,Per_1k
OREGON,OR,Bend,"97,403",162,1,21,26,114,"2,079",164,"1,822",15,93,4497,46.16900917
OREGON,OR,Black Butte,,0,0,0,0,0,6,1,5,0,0,12,#DIV/0!
OREGON,OR,Brookings,"6,453",31,0,6,1,24,121,20,88,1,13,305,47.26483806
OREGON,OR,Canby,"17,914",45,0,11,3,31,260,21,226,3,13,613,34.21904656
OREGON,OR,Cannon Beach,"1,733",0,0,0,0,0,41,21,19,0,1,82,47.31679169
OREGON,OR,Carlton,"2,168",1,0,0,1,0,29,7,22,0,0,60,27.67527675
OREGON,OR,Central Point,"18,402",35,0,2,5,28,462,55,383,5,24,999,54.28757744
OREGON,OR,Coburg,"1,117",4,0,2,0,2,9,2,6,0,1,26,23.27663384
OREGON,OR,Coos Bay,"16,343",46,0,7,8,31,775,111,621,7,43,1649,100.8994677
OREGON,OR,Coquille,"3,909",11,1,0,1,9,74,14,54,0,6,170,43.48938347
OREGON,OR,Cornelius,"12,580",32,0,8,6,18,297,27,240,7,30,665,52.86168521
OREGON,OR,Corvallis,"58,491",94,0,28,25,41,"1,835",185,"1,580",28,70,3886,66.43757159
OREGON,OR,Cottage Grove,"10,241",27,0,4,4,19,415,28,344,8,43,892,87.10086906
OREGON,OR,Dallas,"16,561",45,0,8,2,35,492,45,425,3,22,1077,65.03230481
OREGON,OR,Eagle Point,"9,236",20,0,1,2,17,235,23,202,1,10,511,55.32698138
OREGON,OR,Eugene,"170,771",661,3,119,171,368,"5,503",813,"4,148",45,542,12373,72.45375386
OREGON,OR,Florence,"9,016",11,0,3,1,7,287,23,247,2,17,598,66.32653061
OREGON,OR,Forest Grove,"24,560",42,1,14,1,26,435,42,363,6,30,960,39.08794788
OREGON,OR,Gearhart,"1,613",0,0,0,0,0,14,1,10,0,3,28,17.35895846
OREGON,OR,Gervais,"2,742",4,0,1,0,3,32,3,22,0,7,72,26.25820569
OREGON,OR,Grants Pass,"37,814",135,3,27,29,76,"1,342",143,"1,019",17,180,2971,78.56878405
OREGON,OR,Gresham,"111,797",472,0,67,115,290,"3,823",486,"2,072",11,"1,265",8601,76.93408589
OREGON,OR,Hermiston,"17,517",42,1,1,7,33,584,83,457,2,44,1254,71.58760062
OREGON,OR,Hillsboro,"109,121",287,0,61,54,172,"2,077",208,"1,651",12,218,4740,43.43801835
OREGON,OR,Hood River,"7,767",9,0,1,0,8,278,15,231,2,32,576,74.1599073
OREGON,OR,Hubbard,"3,549",4,0,0,0,4,41,1,38,1,2,91,25.64102564
OREGON,OR,Independence,"10,280",13,0,2,1,10,175,23,138,1,14,377,36.67315175
OREGON,OR,Jacksonville,"2,910",8,0,1,0,7,56,4,49,0,3,128,43.9862543
OREGON,OR,Keizer,"39,727",85,0,11,14,60,888,94,689,3,105,1949,49.05983336
OREGON,OR,King City,"4,014",8,0,1,3,4,62,10,51,2,1,142,35.37618336
OREGON,OR,Klamath Falls,"22,242",91,1,8,14,68,744,106,507,7,131,1677,75.39789587
OREGON,OR,La Grande,"13,186",12,0,5,0,7,264,44,202,8,18,560,42.46928561
OREGON,OR,Lake Oswego,"39,557",20,0,11,4,5,530,115,387,7,28,1107,27.98493313
OREGON,OR,Lincoln City,"8,998",57,0,9,7,41,473,133,305,1,35,1061,117.9150922
OREGON,OR,Madras,"6,919",13,0,2,6,5,253,29,203,3,21,535,77.32331262
OREGON,OR,Manzanita,659,1,0,1,0,0,12,2,8,0,2,26,39.45371775
OREGON,OR,McMinnville,"34,669",84,0,16,13,55,"1,064",98,924,6,42,2302,66.39937697
OREGON,OR,Medford,"82,800",403,2,33,93,275,"4,463",471,"3,633",42,359,9774,118.0434783
OREGON,OR,Milton-Freewater,"7,021",25,0,1,5,19,151,33,100,3,18,355,50.56259792
OREGON,OR,Milwaukie,"20,873",36,0,14,6,16,309,52,207,2,50,692,33.15287692
OREGON,OR,Molalla,"9,322",7,0,2,2,3,182,14,152,1,16,379,40.65651148
OREGON,OR,Monmouth,"10,457",13,0,2,0,11,144,13,116,2,15,316,30.21899206
OREGON,OR,Mount Angel,"3,559",3,0,0,1,2,43,7,31,0,5,92,25.84995785
OREGON,OR,Myrtle Creek,"3,483",7,0,0,1,6,62,8,48,0,6,138,39.62101637
OREGON,OR,Newberg-Dundee,"27,122",42,0,19,4,19,394,33,329,5,32,877,32.3353735
OREGON,OR,Newport,"10,684",30,0,5,7,18,346,50,285,10,11,762,71.3216024
OREGON,OR,North Bend,"9,705",29,3,2,8,16,409,66,321,7,22,883,90.98402885
OREGON,OR,North Plains,"2,190",11,0,3,0,8,23,3,17,0,3,68,31.05022831
OREGON,OR,"Nyssa4,8","3,166",,0,,0,6,82,30,39,,13,170,53.69551485
OREGON,OR,Ontario,"10,958",56,1,8,12,35,577,56,462,4,59,1270,115.8970615
OREGON,OR,Oregon City,"36,918",134,0,13,13,108,868,76,671,10,121,2014,54.55333442
OREGON,OR,Pendleton,"16,681",44,0,9,5,30,451,46,358,4,47,994,59.58875367
OREGON,OR,Philomath,"4,787",10,0,1,0,9,56,12,42,0,2,132,27.57468143
OREGON,OR,Phoenix,"4,597",9,0,2,2,5,242,30,202,0,10,502,109.2016533
OREGON,OR,Portland5,"657,260","3,418",25,438,"1,056","1,899","35,884","4,444","24,508",,"6,932",78604,119.5934638
OREGON,OR,Prineville,"10,184",43,0,9,2,32,371,75,279,2,17,830,81.50039277
OREGON,OR,Rainier,"1,992",0,0,0,0,0,38,7,26,0,5,76,38.15261044
OREGON,OR,Redmond,"30,597",73,0,17,14,42,"1,106",100,926,10,80,2368,77.39320848
OREGON,OR,Reedsport,"4,117",8,0,1,0,7,167,33,120,2,14,352,85.49914987
OREGON,OR,Rockaway Beach,"1,414",5,0,0,0,5,57,20,35,0,2,124,87.69448373
OREGON,OR,Rogue River,"2,318",2,0,1,0,1,57,10,42,0,5,118,50.90595341
OREGON,OR,Roseburg,"22,366",58,1,16,17,24,"1,338",157,"1,097",14,84,2806,125.4582849
OREGON,OR,Salem,"172,022",719,5,56,177,481,"7,170",934,"5,338",53,898,15831,92.02892653
OREGON,OR,Scappoose,"7,345",13,0,5,3,5,62,8,48,2,6,152,20.6943499
OREGON,OR,Silverton,"10,477",12,0,2,1,9,214,31,160,0,23,452,43.14212084
OREGON,OR,Springfield,"62,786",182,2,36,31,113,"2,120",211,"1,754",16,155,4620,73.5832829
OREGON,OR,Stayton,"8,195",19,0,1,0,18,321,27,266,6,28,686,83.70957901
OREGON,OR,St. Helens,"13,800",21,0,9,1,11,204,13,175,3,16,453,32.82608696
OREGON,OR,Sunriver,,3,0,0,0,3,57,6,48,1,3,121,#DIV/0!
